101 	 0 	 0 	 1 
102 	 6 	 6 	 1 
103 	 200 	 200 	 126 
104 	 305 	 290 	 77 
101 	 0 	 0 	 1 
102 	 6 	 6 	 26 
103 	 200 	 200 	 130 
104 	 305 	 290 	 78 
97 	 0 	 0 	 1 
98 	 0 	 0 	 1 
99 	 0 	 0 	 1 
100 	 0 	 0 	 1 
101 	 0 	 0 	 1 
102 	 6 	 6 	 26 
103 	 200 	 200 	 130 
104 	 305 	 290 	 78 
105 	 309 	 284 	 287 
106 	 413 	 372 	 176 
107 	 486 	 472 	 516 
108 	 583 	 545 	 312 
105 	 309 	 327 	 309 
106 	 413 	 469 	 538 
107 	 486 	 555 	 737 
108 	 583 	 612 	 397 
109 	 694 	 606 	 568 
110 	 561 	 619 	 355 
111 	 495 	 488 	 467 
112 	 504 	 501 	 281 
109 	 694 	 668 	 621 
110 	 561 	 679 	 725 
111 	 495 	 627 	 770 
112 	 504 	 608 	 386 
105 	 309 	 357 	 324 
106 	 413 	 565 	 549 
107 	 486 	 678 	 769 
108 	 583 	 805 	 903 
109 	 694 	 862 	 930 
110 	 561 	 964 	 833 
111 	 495 	 781 	 762 
112 	 504 	 725 	 394 
97 	 0 	 0 	 1 
98 	 0 	 0 	 1 
99 	 0 	 0 	 1 
100 	 0 	 0 	 1 
101 	 0 	 0 	 1 
102 	 6 	 6 	 29 
103 	 200 	 200 	 141 
104 	 305 	 390 	 308 
105 	 309 	 464 	 470 
106 	 413 	 651 	 591 
107 	 486 	 754 	 749 
108 	 583 	 873 	 881 
109 	 694 	 942 	 915 
110 	 561 	 1027 	 824 
111 	 495 	 828 	 757 
112 	 504 	 755 	 392 
113 	 726 	 827 	 531 
114 	 1208 	 1031 	 363 
115 	 994 	 947 	 704 
116 	 920 	 948 	 432 
113 	 726 	 1099 	 582 
114 	 1208 	 1176 	 888 
115 	 994 	 1106 	 1007 
116 	 920 	 1066 	 527 
117 	 912 	 899 	 700 
118 	 961 	 943 	 417 
119 	 978 	 955 	 733 
120 	 1031 	 1013 	 448 
117 	 912 	 1063 	 750 
118 	 961 	 1051 	 991 
119 	 978 	 1112 	 1078 
120 	 1031 	 1183 	 544 
113 	 726 	 1200 	 607 
114 	 1208 	 1414 	 912 
115 	 994 	 1416 	 1058 
116 	 920 	 1389 	 1091 
117 	 912 	 1319 	 1082 
118 	 961 	 1297 	 1074 
119 	 978 	 1338 	 1086 
120 	 1031 	 1333 	 540 
121 	 1013 	 1010 	 706 
122 	 1209 	 1142 	 409 
123 	 1170 	 1163 	 726 
124 	 1099 	 1091 	 433 
121 	 1013 	 1209 	 749 
122 	 1209 	 1258 	 1033 
123 	 1170 	 1360 	 1074 
124 	 1099 	 1274 	 502 
125 	 1393 	 1227 	 777 
126 	 1161 	 1224 	 460 
127 	 1070 	 1055 	 680 
128 	 1118 	 1143 	 404 
125 	 1393 	 1337 	 848 
126 	 1161 	 1292 	 1079 
127 	 1070 	 1235 	 1012 
128 	 1118 	 1342 	 497 
121 	 1013 	 1363 	 769 
122 	 1209 	 1438 	 1056 
123 	 1170 	 1506 	 1121 
124 	 1099 	 1540 	 1132 
125 	 1393 	 1632 	 1172 
126 	 1161 	 1529 	 1154 
127 	 1070 	 1430 	 1025 
128 	 1118 	 1455 	 504 
113 	 726 	 1269 	 637 
114 	 1208 	 1484 	 951 
115 	 994 	 1497 	 1089 
116 	 920 	 1512 	 1122 
117 	 912 	 1554 	 1096 
118 	 961 	 1641 	 1086 
119 	 978 	 1739 	 1113 
120 	 1031 	 1738 	 1142 
121 	 1013 	 1752 	 1109 
122 	 1209 	 1725 	 1125 
123 	 1170 	 1747 	 1127 
124 	 1099 	 1732 	 1136 
125 	 1393 	 1787 	 1170 
126 	 1161 	 1668 	 1150 
127 	 1070 	 1560 	 1017 
128 	 1118 	 1568 	 509 
129 	 1063 	 1038 	 664 
130 	 1041 	 1066 	 351 
131 	 1096 	 1038 	 693 
132 	 1103 	 1101 	 378 
129 	 1063 	 1085 	 732 
130 	 1041 	 1109 	 901 
131 	 1096 	 1180 	 932 
132 	 1103 	 1182 	 454 
133 	 1058 	 1010 	 635 
134 	 1077 	 1040 	 364 
135 	 1071 	 1040 	 671 
136 	 1134 	 1126 	 400 
133 	 1058 	 1038 	 713 
134 	 1077 	 1091 	 874 
135 	 1071 	 1133 	 904 
136 	 1134 	 1217 	 494 
129 	 1063 	 1151 	 766 
130 	 1041 	 1178 	 926 
131 	 1096 	 1260 	 989 
132 	 1103 	 1255 	 1016 
133 	 1058 	 1211 	 940 
134 	 1077 	 1209 	 953 
135 	 1071 	 1236 	 940 
136 	 1134 	 1326 	 539 
137 	 1085 	 1066 	 675 
138 	 1076 	 1056 	 413 
139 	 1103 	 1103 	 747 
140 	 1203 	 1190 	 426 
137 	 1085 	 1098 	 774 
138 	 1076 	 1129 	 989 
139 	 1103 	 1179 	 1006 
140 	 1203 	 1280 	 525 
141 	 1098 	 1069 	 714 
142 	 1091 	 1068 	 481 
143 	 1177 	 1155 	 833 
144 	 1496 	 1473 	 518 
141 	 1098 	 1129 	 832 
142 	 1091 	 1132 	 1069 
143 	 1177 	 1215 	 1109 
144 	 1496 	 1532 	 626 
137 	 1085 	 1230 	 803 
138 	 1076 	 1254 	 1022 
139 	 1103 	 1303 	 1071 
140 	 1203 	 1381 	 1108 
141 	 1098 	 1320 	 1081 
142 	 1091 	 1304 	 1156 
143 	 1177 	 1343 	 1162 
144 	 1496 	 1639 	 690 
129 	 1063 	 1351 	 800 
130 	 1041 	 1358 	 945 
131 	 1096 	 1436 	 1003 
132 	 1103 	 1441 	 1032 
133 	 1058 	 1396 	 960 
134 	 1077 	 1400 	 984 
135 	 1071 	 1430 	 1005 
136 	 1134 	 1561 	 1078 
137 	 1085 	 1476 	 1047 
138 	 1076 	 1481 	 1101 
139 	 1103 	 1528 	 1108 
140 	 1203 	 1578 	 1131 
141 	 1098 	 1471 	 1099 
142 	 1091 	 1452 	 1161 
143 	 1177 	 1496 	 1177 
144 	 1496 	 1783 	 756 
145 	 1949 	 1789 	 1322 
146 	 2179 	 2089 	 727 
147 	 2447 	 2322 	 1758 
148 	 2415 	 2246 	 824 
145 	 1949 	 2043 	 1435 
146 	 2179 	 2478 	 1906 
147 	 2447 	 2758 	 2311 
148 	 2415 	 2434 	 955 
149 	 2403 	 2462 	 1668 
150 	 2663 	 2090 	 954 
151 	 2704 	 2461 	 1653 
152 	 2537 	 2105 	 966 
149 	 2403 	 2767 	 1783 
150 	 2663 	 2780 	 2285 
151 	 2704 	 2661 	 2300 
152 	 2537 	 2281 	 1131 
145 	 1949 	 2425 	 1490 
146 	 2179 	 2890 	 1974 
147 	 2447 	 3262 	 2410 
148 	 2415 	 3198 	 2377 
149 	 2403 	 3292 	 2368 
150 	 2663 	 3142 	 2403 
151 	 2704 	 2950 	 2350 
152 	 2537 	 2491 	 1182 
153 	 2820 	 2552 	 1939 
154 	 2904 	 2341 	 1004 
155 	 2853 	 2730 	 2046 
156 	 2884 	 2541 	 1043 
153 	 2820 	 3202 	 2067 
154 	 2904 	 3228 	 2670 
155 	 2853 	 2945 	 2768 
156 	 2884 	 2721 	 1194 
157 	 3079 	 3012 	 2133 
158 	 3029 	 2725 	 1045 
159 	 2708 	 2547 	 1885 
160 	 2746 	 2477 	 980 
157 	 3079 	 3544 	 2268 
158 	 3029 	 3405 	 2669 
159 	 2708 	 2913 	 2592 
160 	 2746 	 2649 	 1130 
153 	 2820 	 3596 	 2156 
154 	 2904 	 3771 	 2743 
155 	 2853 	 3871 	 2887 
156 	 2884 	 3998 	 2870 
157 	 3079 	 3921 	 2994 
158 	 3029 	 3664 	 2801 
159 	 2708 	 3069 	 2631 
160 	 2746 	 2759 	 1174 
145 	 1949 	 2682 	 1586 
