19 	 1 
20 	 1 
17 	 1 
18 	 1 
19 	 1 
20 	 1 
21 	 41 
22 	 19 
23 	 72 
24 	 50 
21 	 45 
22 	 81 
23 	 103 
24 	 59 
17 	 1 
18 	 1 
19 	 1 
20 	 11 
21 	 45 
22 	 80 
23 	 101 
24 	 62 
25 	 170 
26 	 79 
27 	 252 
28 	 147 
25 	 179 
26 	 257 
27 	 334 
28 	 185 
29 	 310 
30 	 175 
31 	 475 
32 	 329 
29 	 357 
30 	 478 
31 	 640 
32 	 420 
25 	 198 
26 	 273 
27 	 370 
28 	 409 
29 	 472 
30 	 538 
31 	 676 
32 	 438 
17 	 1 
18 	 1 
19 	 1 
20 	 33 
21 	 59 
22 	 92 
23 	 115 
24 	 140 
25 	 240 
26 	 296 
27 	 369 
28 	 405 
29 	 476 
30 	 542 
31 	 685 
32 	 436 
33 	 486 
34 	 350 
35 	 451 
36 	 345 
33 	 514 
34 	 673 
35 	 764 
36 	 454 
37 	 544 
38 	 351 
39 	 494 
40 	 352 
37 	 592 
38 	 693 
39 	 748 
40 	 476 
33 	 529 
34 	 689 
35 	 806 
36 	 742 
37 	 806 
38 	 757 
39 	 762 
40 	 489 
41 	 449 
42 	 362 
43 	 449 
44 	 297 
41 	 485 
42 	 709 
43 	 636 
44 	 358 
45 	 442 
46 	 291 
47 	 477 
48 	 298 
45 	 481 
46 	 614 
47 	 660 
48 	 373 
41 	 499 
42 	 729 
43 	 671 
44 	 657 
45 	 654 
46 	 675 
47 	 684 
48 	 390 
33 	 547 
34 	 705 
35 	 817 
36 	 772 
37 	 839 
38 	 784 
39 	 793 
40 	 777 
41 	 713 
42 	 797 
43 	 684 
44 	 663 
45 	 658 
46 	 678 
47 	 692 
48 	 396 
49 	 430 
50 	 289 
51 	 521 
52 	 304 
49 	 455 
50 	 625 
51 	 702 
52 	 377 
53 	 699 
54 	 421 
55 	 705 
56 	 476 
53 	 736 
54 	 903 
55 	 932 
56 	 586 
49 	 476 
50 	 644 
51 	 722 
52 	 791 
53 	 944 
54 	 973 
55 	 963 
56 	 604 
57 	 867 
58 	 519 
59 	 1060 
60 	 624 
57 	 938 
