1024 	 4760 
512 	 467 
512 	 2738 
256 	 3071 
256 	 732 
32 	 826 
32 	 527 
16 	 272 
16 	 364 
8 	 227 
8 	 181 
4 	 94 
4 	 60 
2 	 208 
2 	 115 
1 	 190 
1 	 94 
1 	 191 
1 	 123 
4 	 381 
4 	 200 
2 	 331 
2 	 171 
1 	 277 
1 	 162 
1 	 245 
1 	 162 
2 	 328 
2 	 152 
1 	 253 
1 	 142 
1 	 220 
1 	 122 
8 	 732 
8 	 406 
4 	 597 
4 	 253 
2 	 464 
2 	 245 
1 	 365 
1 	 200 
1 	 410 
1 	 215 
2 	 551 
2 	 257 
1 	 450 
1 	 248 
1 	 412 
1 	 242 
4 	 752 
4 	 326 
2 	 575 
2 	 285 
1 	 457 
1 	 271 
1 	 434 
1 	 282 
2 	 717 
2 	 336 
1 	 505 
1 	 283 
1 	 574 
1 	 366 
16 	 1360 
16 	 682 
8 	 995 
8 	 463 
4 	 833 
4 	 425 
2 	 625 
2 	 376 
1 	 481 
1 	 343 
1 	 543 
1 	 348 
2 	 653 
2 	 393 
1 	 491 
1 	 344 
1 	 559 
1 	 345 
4 	 931 
4 	 446 
2 	 687 
2 	 389 
1 	 544 
1 	 338 
1 	 614 
1 	 376 
2 	 788 
2 	 468 
1 	 654 
1 	 391 
1 	 710 
1 	 448 
8 	 1752 
8 	 842 
4 	 1223 
4 	 605 
2 	 928 
2 	 519 
1 	 760 
1 	 476 
1 	 768 
1 	 555 
2 	 1248 
2 	 705 
1 	 1054 
1 	 653 
1 	 1080 
1 	 702 
4 	 2334 
4 	 1178 
2 	 1810 
2 	 942 
1 	 1405 
1 	 842 
1 	 1704 
1 	 986 
2 	 2386 
2 	 1295 
1 	 1983 
1 	 1184 
1 	 2119 
1 	 1232 
128 	 4224 
128 	 3251 
64 	 4094 
64 	 2675 
32 	 2298 
32 	 1439 
16 	 2089 
16 	 1422 
8 	 2523 
8 	 1451 
4 	 2254 
4 	 1126 
2 	 2254 
2 	 1209 
1 	 2099 
1 	 1222 
1 	 2108 
1 	 1248 
2 	 2488 
2 	 1408 
1 	 2086 
1 	 1261 
1 	 2441 
1 	 1433 
4 	 2462 
4 	 1323 
2 	 2384 
2 	 1384 
1 	 2002 
1 	 1282 
1 	 1972 
1 	 1215 
2 	 2361 
2 	 1367 
1 	 1874 
1 	 1135 
1 	 1842 
1 	 1174 
8 	 1879 
8 	 1003 
4 	 2030 
4 	 1084 
2 	 1711 
2 	 1110 
1 	 1451 
1 	 915 
1 	 1346 
1 	 878 
2 	 1718 
2 	 994 
1 	 1328 
1 	 851 
1 	 1258 
1 	 823 
4 	 1821 
4 	 991 
2 	 1622 
2 	 1042 
1 	 1336 
1 	 886 
1 	 1342 
1 	 899 
2 	 1856 
2 	 1095 
1 	 1473 
1 	 995 
1 	 1660 
1 	 1077 
16 	 2933 
16 	 1788 
8 	 2121 
8 	 1203 
4 	 2067 
4 	 1218 
2 	 2082 
2 	 1227 
1 	 1800 
1 	 1113 
1 	 1776 
1 	 1166 
2 	 2014 
2 	 1204 
1 	 1672 
1 	 1063 
1 	 1666 
1 	 1103 
4 	 2262 
4 	 1322 
2 	 2177 
2 	 1298 
1 	 1736 
1 	 1182 
1 	 1822 
1 	 1167 
2 	 2344 
2 	 1470 
1 	 1815 
1 	 1220 
1 	 2325 
1 	 1451 
8 	 3189 
8 	 1652 
4 	 2951 
4 	 1613 
2 	 2595 
2 	 1470 
1 	 2106 
1 	 1415 
1 	 2200 
1 	 1473 
2 	 2639 
2 	 1579 
1 	 2252 
1 	 1422 
1 	 2223 
1 	 1496 
4 	 3258 
4 	 1855 
2 	 2660 
2 	 1585 
1 	 2178 
1 	 1347 
1 	 2171 
1 	 1461 
2 	 3114 
2 	 1757 
1 	 2289 
1 	 1492 
1 	 2407 
1 	 1608 
32 	 4497 
32 	 3122 
16 	 4755 
16 	 2963 
8 	 4355 
8 	 2476 
4 	 3838 
4 	 2178 
2 	 3089 
2 	 1889 
1 	 2367 
1 	 1651 
1 	 2462 
1 	 1656 
2 	 3203 
2 	 2027 
1 	 2368 
1 	 1736 
1 	 2418 
1 	 1645 
4 	 3991 
4 	 2312 
2 	 3159 
2 	 2014 
1 	 2284 
1 	 1669 
1 	 2361 
1 	 1716 
2 	 3426 
2 	 2099 
1 	 2320 
1 	 1701 
1 	 2582 
1 	 1911 
8 	 4390 
8 	 2639 
4 	 3977 
4 	 2431 
2 	 3498 
2 	 2180 
1 	 2776 
1 	 2114 
1 	 2761 
1 	 1990 
2 	 3409 
2 	 2284 
1 	 2692 
1 	 1982 
1 	 2688 
1 	 2018 
4 	 4160 
4 	 2622 
2 	 3467 
2 	 2321 
1 	 2638 
1 	 1964 
1 	 2919 
1 	 2113 
2 	 3740 
2 	 2264 
1 	 3140 
1 	 2055 
1 	 2779 
1 	 1804 
16 	 3696 
16 	 2766 
8 	 3393 
8 	 2031 
4 	 3116 
4 	 1962 
2 	 2925 
2 	 1828 
1 	 2673 
1 	 1635 
1 	 2070 
1 	 1438 
2 	 2533 
2 	 1640 
1 	 2027 
1 	 1440 
1 	 1986 
1 	 1314 
4 	 2882 
4 	 1991 
2 	 2773 
2 	 1790 
1 	 2171 
1 	 1466 
1 	 2175 
1 	 1579 
2 	 2572 
2 	 1692 
1 	 1924 
1 	 1423 
1 	 2038 
1 	 1432 
8 	 3955 
8 	 2308 
4 	 3583 
4 	 2261 
2 	 2649 
2 	 1779 
1 	 1939 
1 	 1396 
1 	 2408 
1 	 1676 
2 	 3123 
2 	 1939 
1 	 2431 
1 	 1693 
1 	 2468 
1 	 1709 
4 	 3674 
4 	 2317 
2 	 3145 
2 	 2097 
1 	 2350 
1 	 1724 
1 	 2386 
1 	 1812 
2 	 3247 
2 	 2202 
1 	 2465 
1 	 1714 
1 	 2380 
1 	 1710 
64 	 4071 
64 	 2986 
32 	 4246 
32 	 2327 
16 	 4441 
16 	 2396 
8 	 3833 
8 	 2523 
4 	 3553 
4 	 2250 
2 	 3244 
2 	 2094 
1 	 2475 
1 	 1716 
1 	 2379 
1 	 1778 
2 	 2988 
2 	 2119 
1 	 2330 
1 	 1745 
1 	 2210 
1 	 1647 
4 	 3566 
4 	 2195 
2 	 3093 
2 	 1973 
1 	 2257 
1 	 1714 
1 	 2317 
1 	 1601 
2 	 3169 
2 	 2003 
1 	 2184 
1 	 1696 
1 	 2466 
1 	 1680 
8 	 4339 
8 	 2323 
4 	 4112 
4 	 2255 
2 	 3213 
2 	 2041 
1 	 2531 
1 	 1831 
1 	 2675 
1 	 1839 
2 	 3550 
2 	 2051 
1 	 2779 
1 	 1916 
1 	 3024 
1 	 2032 
4 	 3356 
4 	 2021 
2 	 3345 
2 	 2080 
1 	 3051 
1 	 1969 
1 	 2712 
1 	 1832 
2 	 3051 
2 	 1866 
1 	 2609 
1 	 1734 
1 	 2568 
1 	 1770 
16 	 3305 
16 	 2082 
8 	 2972 
8 	 1853 
4 	 3096 
4 	 1854 
2 	 3094 
2 	 2002 
1 	 2790 
1 	 1807 
1 	 2903 
1 	 1940 
2 	 2970 
2 	 1810 
1 	 2696 
1 	 1636 
1 	 2457 
1 	 1602 
4 	 3003 
4 	 1729 
2 	 2726 
2 	 1676 
1 	 2388 
1 	 1471 
1 	 2446 
1 	 1477 
2 	 2878 
2 	 1775 
1 	 2486 
1 	 1593 
1 	 2468 
1 	 1544 
8 	 2914 
8 	 1803 
4 	 2764 
4 	 1824 
2 	 2734 
2 	 1792 
1 	 2377 
1 	 1601 
1 	 2426 
1 	 1488 
2 	 2548 
2 	 1679 
1 	 2171 
1 	 1473 
1 	 2239 
1 	 1456 
4 	 2593 
4 	 1681 
2 	 2500 
2 	 1622 
1 	 2122 
1 	 1455 
1 	 2032 
1 	 1350 
2 	 2426 
2 	 1616 
1 	 1979 
1 	 1296 
1 	 2119 
1 	 1461 
32 	 2743 
32 	 1699 
16 	 3010 
16 	 2393 
8 	 2865 
8 	 2056 
4 	 2716 
4 	 1817 
2 	 2473 
2 	 1654 
1 	 2124 
1 	 1454 
1 	 2093 
1 	 1487 
2 	 2397 
2 	 1589 
1 	 2038 
1 	 1372 
1 	 1969 
1 	 1354 
4 	 2688 
4 	 1743 
2 	 2373 
2 	 1549 
1 	 1907 
1 	 1286 
1 	 1969 
1 	 1349 
2 	 2340 
2 	 1620 
1 	 2048 
1 	 1353 
1 	 1969 
1 	 1406 
8 	 2402 
8 	 1705 
4 	 2653 
4 	 1856 
2 	 2420 
2 	 1708 
1 	 2043 
1 	 1442 
1 	 2058 
1 	 1395 
2 	 2351 
2 	 1538 
1 	 1961 
1 	 1359 
1 	 1820 
1 	 1213 
4 	 1985 
4 	 1225 
2 	 1718 
2 	 1121 
1 	 1437 
1 	 1064 
1 	 1443 
1 	 896 
2 	 1567 
2 	 1036 
1 	 1263 
1 	 949 
1 	 1260 
1 	 899 
16 	 1763 
16 	 923 
8 	 1903 
8 	 1021 
4 	 1605 
4 	 1021 
2 	 1453 
2 	 959 
1 	 1221 
1 	 889 
1 	 1181 
1 	 829 
2 	 1464 
2 	 845 
1 	 1079 
1 	 758 
1 	 1143 
1 	 847 
4 	 1625 
4 	 910 
2 	 1569 
2 	 958 
1 	 1293 
1 	 862 
1 	 1256 
1 	 814 
2 	 1460 
2 	 871 
1 	 1273 
1 	 784 
1 	 1143 
1 	 725 
8 	 999 
8 	 742 
4 	 1235 
4 	 805 
2 	 1163 
2 	 766 
1 	 1171 
1 	 703 
1 	 943 
1 	 584 
2 	 1030 
2 	 727 
1 	 960 
1 	 710 
1 	 936 
1 	 589 
4 	 675 
4 	 475 
2 	 695 
2 	 574 
1 	 722 
1 	 540 
1 	 620 
1 	 367 
2 	 414 
2 	 346 
1 	 403 
1 	 297 
1 	 349 
1 	 224 
32 	 817 
32 	 509 
16 	 667 
16 	 649 
8 	 651 
8 	 413 
4 	 541 
4 	 392 
2 	 467 
2 	 365 
1 	 415 
1 	 273 
1 	 385 
1 	 265 
2 	 371 
2 	 280 
1 	 314 
1 	 243 
1 	 357 
1 	 235 
4 	 620 
4 	 484 
2 	 534 
2 	 291 
1 	 397 
1 	 246 
1 	 443 
1 	 296 
2 	 520 
2 	 301 
1 	 458 
1 	 264 
1 	 366 
