1024 	 4934 
256 	 2465 
256 	 4744 
128 	 1460 
128 	 1114 
16 	 625 
16 	 352 
8 	 167 
8 	 106 
2 	 27 
2 	 5 
1 	 114 
1 	 71 
4 	 626 
4 	 382 
2 	 433 
2 	 241 
1 	 297 
1 	 171 
1 	 537 
1 	 331 
2 	 656 
2 	 400 
1 	 574 
1 	 366 
1 	 489 
1 	 310 
8 	 963 
8 	 533 
4 	 833 
4 	 457 
2 	 674 
2 	 424 
1 	 531 
1 	 385 
1 	 727 
1 	 439 
2 	 845 
2 	 456 
1 	 726 
1 	 437 
1 	 762 
1 	 480 
4 	 1012 
4 	 491 
2 	 871 
2 	 455 
1 	 711 
1 	 451 
1 	 744 
1 	 479 
2 	 854 
2 	 493 
1 	 765 
1 	 488 
1 	 680 
1 	 433 
64 	 3166 
64 	 2068 
32 	 2698 
32 	 1370 
16 	 1687 
16 	 870 
8 	 1174 
8 	 630 
4 	 983 
4 	 504 
2 	 802 
2 	 432 
1 	 642 
1 	 380 
1 	 678 
1 	 404 
2 	 839 
2 	 413 
1 	 584 
1 	 360 
1 	 650 
1 	 393 
4 	 1165 
4 	 610 
2 	 933 
2 	 478 
1 	 622 
1 	 425 
1 	 728 
1 	 420 
2 	 930 
2 	 523 
1 	 621 
1 	 479 
1 	 739 
1 	 492 
8 	 2557 
8 	 1216 
4 	 2101 
4 	 999 
2 	 1578 
2 	 815 
1 	 1138 
1 	 688 
1 	 1562 
1 	 801 
2 	 1828 
2 	 1026 
1 	 1510 
1 	 939 
1 	 1512 
1 	 944 
4 	 2641 
4 	 1195 
2 	 2179 
2 	 1105 
1 	 1768 
1 	 1031 
1 	 1864 
1 	 1072 
2 	 2256 
2 	 1085 
1 	 1932 
1 	 1049 
1 	 1746 
1 	 943 
16 	 2898 
16 	 1288 
8 	 2481 
8 	 1117 
4 	 2169 
4 	 1098 
2 	 2129 
2 	 1056 
1 	 1741 
1 	 972 
1 	 1652 
1 	 937 
2 	 1795 
2 	 916 
1 	 1424 
1 	 867 
1 	 1334 
1 	 923 
4 	 2260 
4 	 1057 
2 	 1896 
2 	 929 
1 	 1512 
1 	 935 
1 	 1476 
1 	 944 
2 	 1903 
2 	 1002 
1 	 1394 
1 	 942 
1 	 1526 
1 	 876 
8 	 2258 
8 	 1021 
4 	 2027 
4 	 889 
2 	 1661 
2 	 838 
1 	 1209 
1 	 829 
1 	 1116 
1 	 733 
2 	 1513 
2 	 786 
1 	 1097 
1 	 736 
1 	 1021 
1 	 670 
4 	 1881 
4 	 882 
2 	 1361 
2 	 807 
1 	 974 
1 	 608 
1 	 1072 
1 	 695 
2 	 1539 
2 	 863 
1 	 1047 
1 	 723 
1 	 1021 
1 	 652 
32 	 5780 
32 	 3144 
16 	 3548 
16 	 1883 
8 	 2794 
8 	 1241 
4 	 2293 
4 	 1123 
2 	 1613 
2 	 838 
1 	 1026 
1 	 696 
1 	 1108 
1 	 770 
2 	 1831 
2 	 959 
1 	 1372 
1 	 825 
1 	 1280 
1 	 812 
4 	 2576 
4 	 1245 
2 	 2006 
2 	 1049 
1 	 1336 
1 	 753 
1 	 1461 
1 	 868 
2 	 2158 
2 	 1022 
1 	 1474 
1 	 846 
1 	 1512 
1 	 910 
8 	 4067 
8 	 1791 
4 	 3231 
4 	 1387 
2 	 2481 
2 	 1253 
1 	 1716 
1 	 1040 
1 	 1901 
1 	 1161 
2 	 2826 
2 	 1290 
1 	 1929 
1 	 1099 
1 	 2027 
1 	 1130 
4 	 4000 
4 	 1858 
2 	 3222 
2 	 1618 
1 	 2196 
1 	 1270 
1 	 2506 
1 	 1486 
2 	 3767 
2 	 1783 
1 	 2707 
1 	 1451 
1 	 3055 
1 	 1965 
16 	 6089 
16 	 4160 
8 	 5603 
8 	 2753 
4 	 4874 
4 	 2401 
2 	 4009 
2 	 2018 
1 	 3095 
1 	 1889 
1 	 2970 
1 	 1876 
2 	 4147 
2 	 2184 
1 	 3157 
1 	 2010 
1 	 3172 
1 	 2022 
4 	 5052 
4 	 2338 
2 	 4259 
2 	 2239 
1 	 3199 
1 	 2055 
1 	 3279 
1 	 1957 
2 	 3874 
2 	 1981 
1 	 2918 
1 	 1839 
1 	 2752 
1 	 1771 
8 	 5621 
8 	 2907 
4 	 4540 
4 	 2237 
2 	 3414 
2 	 1822 
1 	 2584 
1 	 1765 
1 	 2534 
1 	 1790 
2 	 3275 
2 	 1673 
1 	 2477 
1 	 1605 
1 	 2404 
1 	 1610 
4 	 4168 
4 	 2042 
2 	 3194 
2 	 1624 
1 	 2355 
1 	 1607 
1 	 2346 
1 	 1516 
2 	 3438 
2 	 1653 
1 	 2389 
1 	 1588 
1 	 2581 
1 	 1655 
128 	 4180 
128 	 643 
64 	 5158 
64 	 1543 
32 	 6933 
32 	 2889 
16 	 6594 
16 	 2781 
8 	 5076 
8 	 2070 
4 	 4277 
4 	 1844 
2 	 3387 
2 	 1664 
1 	 2535 
1 	 1613 
1 	 2501 
1 	 1473 
2 	 3238 
2 	 1531 
1 	 2357 
1 	 1589 
1 	 2427 
1 	 1409 
4 	 4112 
4 	 1705 
2 	 2983 
2 	 1346 
1 	 2257 
1 	 1432 
1 	 2321 
1 	 1404 
2 	 3521 
2 	 1692 
1 	 2499 
1 	 1532 
